Prior disorder,Later disorder,Sex,Model,HR,Lower,Upper
Drug dependence,Drug abuse,All,A,,,
Drug dependence,MDE,All,B,1,0.6,1.5
Drug dependence,Bipolar disorder,All,B,1.2,0.8,1.9
Drug dependence,Dysthymia,All,B,0.7,0.5,1.1
Drug dependence,Panic disorder,All,B,1.4,0.7,3
Drug dependence,GAD,All,B,0.8,0.5,1.2
Drug dependence,Social phobia,All,B,1.3,0.7,2.4
Drug dependence,Specific Phobia,All,B,,,
Drug dependence,Agoraphobia,All,B,1.1,0.4,3.2
Drug dependence,PTSD,All,B,1.5,0.7,2.9
Drug dependence,OCD,All,B,,,
Drug dependence,Adult SAD,All,B,0.5,0.3,0.9
Drug dependence,Child SAD,All,B,,,
Drug dependence,Anorexia nervosa,All,B,,,
Drug dependence,Bulimia nervosa,All,B,,,
Drug dependence,Binge eating disorder,All,B,1.1,0.6,2.1
Drug dependence,IED,All,B,,,
Drug dependence,ADHD,All,B,,,
Drug dependence,Conduct disorder,All,B,,,
Drug dependence,ODD,All,B,,,
Drug dependence,Nicotine dependence,All,B,1.4,0.7,2.6
Drug dependence,Alcohol abuse,All,B,5.7,4.1,8
Drug dependence,Alcohol dependence,All,B,5.5,3,9.9
Drug dependence,Drug abuse,All,B,,,
Drug dependence,MDE,F,A,19.4,16,23.5
Drug dependence,Bipolar disorder,F,A,20,14.3,28
Drug dependence,Dysthymia,F,A,,,
Drug dependence,Panic disorder,F,A,38.1,28.4,51.2
Drug dependence,GAD,F,A,25.7,20.1,32.9
Drug dependence,Social phobia,F,A,,,
Drug dependence,Specific Phobia,F,A,,,
Drug dependence,Agoraphobia,F,A,,,
Drug dependence,PTSD,F,A,45.6,36.1,57.6
Drug dependence,OCD,F,A,,,
Drug dependence,Adult SAD,F,A,,,
Drug dependence,Child SAD,F,A,,,
Drug dependence,Anorexia nervosa,F,A,,,
Drug dependence,Bulimia nervosa,F,A,,,
Drug dependence,Binge eating disorder,F,A,,,
Drug dependence,IED,F,A,,,
Drug dependence,ADHD,F,A,,,
Drug dependence,Conduct disorder,F,A,,,
Drug dependence,ODD,F,A,,,
Drug dependence,Nicotine dependence,F,A,11.6,9.5,14.2
Drug dependence,Alcohol abuse,F,A,12.7,11,14.7
Drug dependence,Alcohol dependence,F,A,28.1,22.7,34.7
Drug dependence,Drug abuse,F,A,,,
Drug dependence,MDE,M,A,14.1,12.2,16.4
Drug dependence,Bipolar disorder,M,A,19.1,15.4,23.8
Drug dependence,Dysthymia,M,A,,,
Drug dependence,Panic disorder,M,A,,,
Drug dependence,GAD,M,A,18,14.2,22.9
Drug dependence,Social phobia,M,A,,,
Drug dependence,Specific Phobia,M,A,,,
Drug dependence,Agoraphobia,M,A,,,
Drug dependence,PTSD,M,A,19.1,14.6,24.8
Drug dependence,OCD,M,A,,,
Drug dependence,Adult SAD,M,A,,,
Drug dependence,Child SAD,M,A,,,
Drug dependence,Anorexia nervosa,M,A,,,
Drug dependence,Bulimia nervosa,M,A,,,
Drug dependence,Binge eating disorder,M,A,19,13.6,26.5
Drug dependence,IED,M,A,,,
Drug dependence,ADHD,M,A,,,
Drug dependence,Conduct disorder,M,A,,,
Drug dependence,ODD,M,A,,,
Drug dependence,Nicotine dependence,M,A,10.2,8.4,12.2
Drug dependence,Alcohol abuse,M,A,17,15.4,18.8
Drug dependence,Alcohol dependence,M,A,36.9,31.5,43.3
Drug dependence,Drug abuse,M,A,,,
Drug dependence,MDE,F,B,1.4,0.8,2.3
Drug dependence,Bipolar disorder,F,B,1,0.6,1.6
Drug dependence,Dysthymia,F,B,,,
Drug dependence,Panic disorder,F,B,2.2,1,5
Drug dependence,GAD,F,B,1.1,0.7,1.7
Drug dependence,Social phobia,F,B,,,
Drug dependence,Specific Phobia,F,B,,,
Drug dependence,Agoraphobia,F,B,,,
Drug dependence,PTSD,F,B,3,1.5,6.1
Drug dependence,OCD,F,B,,,
Drug dependence,Adult SAD,F,B,,,
Drug dependence,Child SAD,F,B,,,
Drug dependence,Anorexia nervosa,F,B,,,
Drug dependence,Bulimia nervosa,F,B,,,
Drug dependence,Binge eating disorder,F,B,,,
Drug dependence,IED,F,B,,,
Drug dependence,ADHD,F,B,,,
Drug dependence,Conduct disorder,F,B,,,
Drug dependence,ODD,F,B,,,
Drug dependence,Nicotine dependence,F,B,1,0.5,2
Drug dependence,Alcohol abuse,F,B,3.2,2.2,4.6
Drug dependence,Alcohol dependence,F,B,3,1.6,5.4
Drug dependence,Drug abuse,F,B,,,
Drug dependence,MDE,M,B,1,0.7,1.6
Drug dependence,Bipolar disorder,M,B,1.2,0.7,2
Drug dependence,Dysthymia,M,B,,,
Drug dependence,Panic disorder,M,B,,,
Drug dependence,GAD,M,B,0.9,0.6,1.4
Drug dependence,Social phobia,M,B,,,
Drug dependence,Specific Phobia,M,B,,,
Drug dependence,Agoraphobia,M,B,,,
Drug dependence,PTSD,M,B,1.4,0.7,2.8
Drug dependence,OCD,M,B,,,
Drug dependence,Adult SAD,M,B,,,
Drug dependence,Child SAD,M,B,,,
Drug dependence,Anorexia nervosa,M,B,,,
Drug dependence,Bulimia nervosa,M,B,,,
Drug dependence,Binge eating disorder,M,B,1.2,0.6,2.4
Drug dependence,IED,M,B,,,
Drug dependence,ADHD,M,B,,,
Drug dependence,Conduct disorder,M,B,,,
Drug dependence,ODD,M,B,,,
Drug dependence,Nicotine dependence,M,B,1.2,0.6,2.2
Drug dependence,Alcohol abuse,M,B,4.8,3.4,6.8
Drug dependence,Alcohol dependence,M,B,4.7,2.6,8.5
Drug dependence,Drug abuse,M,B,,,
